created_at,favorites,location,retweets,source,text,user
26-05-2017,0,,0,fliptrak-node,"#deals #Apple iPhone 6s Plus (Gold, 32 GB) is selling cheaper at INR 55500 today https://t.co/gBps2ThjwN #flipkart",pricetrak
26-05-2017,0,,0,fliptrak-node,"#deals #Apple iPhone 6s Plus (Rose Gold, 32 GB) is selling cheaper at INR 55500 today https://t.co/yuVDCBoTHG #flipkart",pricetrak
26-05-2017,2,India,2,Twitter Web Client,"#Flipkart’s COO talks about the company’s perception struggles,#Amazon, and future strategies in a candid interview… https://t.co/42ossFVGSC",YourStoryCo
26-05-2017,1,,0,fliptrak-node,"#deals #Apple iPhone 7 Plus (Black, 128 GB) is selling cheaper by 7% at INR 66000 today https://t.co/zGq4xue4cZ #flipkart",pricetrak
26-05-2017,0,,0,fliptrak-node,"#deals #Sony Xperia XA Dual (Rose Gold, 16 GB) is selling cheaper by 1% at INR 13899 today https://t.co/1vFPQR9P01 #flipkart",pricetrak
26-05-2017,0,,0,fliptrak-node,"#deals #Apple iPhone 7 (Rose Gold, 128 GB) is selling cheaper by 3% at INR 55500 today https://t.co/Mc21Wb1Qph #flipkart",pricetrak
26-05-2017,0,,35,Twitter for Android,RT @sanjaybafna: #Idea Cellular partnered with #Flipkart to offer 30GB and 10GB 4G Data (without any cap) on Selected #4G Smartphones for R…,vinodjain220220
26-05-2017,0,India,0,Buffer,"Launch Offer
Flat 50% OFF on #Adidas Watches
https://t.co/rOcQnwByc7

#Flipkart #Deals #Offers #OnlineDeals",SmartGizmoDeals
26-05-2017,0,"Pune, India",0,Twitter Lite,@flipkartsupport Is #flipkart not concerned about costumers?,PratikKandurwar
26-05-2017,0,,0,fliptrak-node,#deals SAMSUNG Galaxy Note 5 is selling cheaper by 12% at INR 31499 today https://t.co/SOtt8DEzVF #flipkart,pricetrak
26-05-2017,0,Chennai,0,Buffer,"Redmi Note 4 starting at Rs.9,999* | Next sale on 31st May @ 12 Noon. #Flipkart https://t.co/wb0mWCo3UQ https://t.co/tp0MIMe6Ck",FlashSaleTricks
26-05-2017,0,"Hyderabad, India",0,Deal 70,Best #deal from #Flipkart MRP: Rs 149.0 Discount: 0.0% Off Buy Price: Rs 149.0 #buy #online #Hyderabad #India https://t.co/XQQbVFlBiF,dealseventy
26-05-2017,0,,0,Twitter for Android,"@Flipkart it's my first worst experience with #flipkart i placed my order on 15th may and the last date was 25th may, but still not received",abhishe27127337
26-05-2017,0,,0,fliptrak-node,"#deals SAMSUNG Galaxy J2 (White, 8 GB) is selling cheaper at INR 7350 today https://t.co/jLgUPzwQt2 #flipkart",pricetrak
26-05-2017,0,"Pune, India",1,Twitter Lite,"#Flipkart provides poor service, try to avoid using",PratikKandurwar
26-05-2017,0,Bangalore ,0,Twitter for Android,"@flipkartsupport Received the refund, thanx #Flipkart.. Please do the pickup as well..☺️",priyankamona90
26-05-2017,0,,0,Facebook,"Exciting #Thalaivar161_Offer &lt;3

Get #Kannamma at Rs. #161 only this weekend in #Amazon and #Flipkart... https://t.co/sFSOI2Mwbp",ezhuthupizhai
26-05-2017,0,India,0,Buffer,"#Newport #Jeans for Men under Rs.599
https://t.co/mCpfOStLrC

#Flipkart #Deals #Offers #OnlineDeals #Denim",SmartGizmoDeals
26-05-2017,0,,1,Twitter Web Client,RT @ThewiseIndia: Meger of Flipkart and Snapdeal is mocking further. Valuations are out and merger will happen soon. #flipkart #snapdeal #f…,gennadiym5rgpet
26-05-2017,0,,0,Facebook,Buy #Designer #yumlook #Handbags on #Flipkart for #Women. Prefect #Gift for your #love https://t.co/DX1653G3eB... https://t.co/qxXfrbIpmX,yumlookup
26-05-2017,0,,0,Hootsuite,Buy #Designer #yumlook #Handbags on #Flipkart for #Women. Prefect #Gift for your #love https://t.co/x4HmaAci4B… https://t.co/vfUPEfm9YJ,m_kashif17
26-05-2017,0,,0,Facebook,Buy #Designer #yumlook #Handbags on #Flipkart for #Women. Prefect #Gift for your #love https://t.co/qCUnbyIPoD... https://t.co/SROBPGWcin,yumlookup
26-05-2017,0,,0,Hootsuite,Buy #Designer #yumlook #Handbags on #Flipkart for #Women. Prefect #Gift for your #love https://t.co/lOnu5WPbXY… https://t.co/yCKqPcyJLU,m_kashif17
26-05-2017,0,,0,Facebook,Buy #Designer #yumlook #Handbags on #Flipkart for #Women. Prefect #Gift for your #love https://t.co/8weIU1HHLa... https://t.co/tqAkOr3gkp,yumlookup
26-05-2017,0,,0,Hootsuite,Buy #Designer #yumlook #Handbags on #Flipkart for #Women. Prefect #Gift for your #love https://t.co/wBftS4NiXe… https://t.co/bQjfjvNi5u,m_kashif17
26-05-2017,0,,0,Facebook,Buy #Designer #yumlook #Handbags on #Flipkart for #Women. Prefect #Gift for your #love https://t.co/fox2fIqRih... https://t.co/c1trbEsoQH,yumlookup
26-05-2017,0,,0,Hootsuite,Buy #Designer #yumlook #Handbags on #Flipkart for #Women. Prefect #Gift for your #love https://t.co/py6fGIo36n… https://t.co/DNSjmdyFl5,m_kashif17
26-05-2017,0,,0,Facebook,Buy #Designer #yumlook #Handbags on #Flipkart for #Women. Prefect #Gift for your #love https://t.co/2qhO3PLgPx... https://t.co/ELGhQRqXMl,yumlookup
26-05-2017,0,,0,Hootsuite,Buy #Designer #yumlook #Handbags on #Flipkart for #Women. Prefect #Gift for your #love https://t.co/YnEeCMWwNX… https://t.co/Teq15a7kUU,m_kashif17
26-05-2017,0,,0,Facebook,Buy #Designer #yumlook #Handbags on #Flipkart for #Women. Prefect #Gift for your #love https://t.co/RqCjZSIGwV... https://t.co/mY5pb3QpDq,yumlookup
26-05-2017,0,,0,Hootsuite,Buy #Designer #yumlook #Handbags on #Flipkart for #Women. Prefect #Gift for your #love https://t.co/BJgXxi0pNU… https://t.co/L3RxU4gTZr,m_kashif17
26-05-2017,0,,0,Facebook,Buy #Designer #yumlook #Handbags on #Flipkart for #Women. Prefect #Gift for your #love https://t.co/B1p61owvEh... https://t.co/CaWSLTjnrZ,yumlookup
26-05-2017,0,,0,Hootsuite,Buy #Designer #yumlook #Handbags on #Flipkart for #Women. Prefect #Gift for your #love https://t.co/9ufeUGVmtX… https://t.co/FLuOvsVpbk,m_kashif17
26-05-2017,0,,0,Facebook,Buy #Designer #yumlook #Handbags on #Flipkart for #Women. Prefect #Gift for your #love https://t.co/xjLTjQ3F5x... https://t.co/rdzkeejOt7,yumlookup
26-05-2017,0,,0,Hootsuite,Buy #Designer #yumlook #Handbags on #Flipkart for #Women. Prefect #Gift for your #love https://t.co/kKEtjeZqUX… https://t.co/CX1x5gYmuF,m_kashif17
26-05-2017,0,,0,Facebook,Buy #Designer #yumlook #Handbags on #Flipkart for #Women. Prefect #Gift for your #love https://t.co/HwFLIbKpKD... https://t.co/v5Axuilc5P,yumlookup
26-05-2017,0,"Mumbai, Maharashtra",0,Hootsuite,Motorola Pulse 2 Wired Headphone @ #Flipkart at 57% off Grab this one now visit https://t.co/GMLKF1zTRf,desi_dime
26-05-2017,0,,0,Hootsuite,Buy #Designer #yumlook #Handbags on #Flipkart for #Women. Prefect #Gift for your #love https://t.co/R5WIvKs6j3… https://t.co/vEhdNei6gX,m_kashif17
26-05-2017,0,,0,Facebook,Buy #Designer #yumlook #Handbags on #Flipkart for #Women. Prefect #Gift for your #love https://t.co/AE6M8iaH6Z... https://t.co/kgoReQMC2P,yumlookup
26-05-2017,0,,0,Hootsuite,Buy #Designer #yumlook #Handbags on #Flipkart for #Women. Prefect #Gift for your #love https://t.co/mjCRlnwx9x… https://t.co/v56g9IfsZH,m_kashif17
26-05-2017,0,,0,fliptrak-node,#deals #Fastrack NG3121SM01 Analog Watch  - For Men is selling cheaper at INR 1585 today https://t.co/3LVvizIVS5 #flipkart,pricetrak
26-05-2017,0,,0,fliptrak-node,#deals #iBall Slide Wings 4GP 16 GB 8 inch with Wi-Fi+4G is selling cheaper by 1% at INR 8899 today https://t.co/SCDQyXNOwc #flipkart,pricetrak
26-05-2017,0,,0,fliptrak-node,#deals #LG 255 L Frost Free Double Door Refrigerator is selling cheaper at INR 25999 today https://t.co/PGt4SJyAiA #flipkart,pricetrak
26-05-2017,0,"फ़रीदाबाद, भारत",0,Twitter Web Client,"Giordano Expandable Cabin Luggage - 18 inch in 1890/- (6000) #Flipkart 
https://t.co/ssQaDQRmrB",DKaD_
26-05-2017,0,,0,fliptrak-node,#deals #Sony 80.1cm (32) Full HD Smart LED TV is selling cheaper by 10% at INR 33299 today https://t.co/jAfU163mqn #flipkart,pricetrak
26-05-2017,0,,0,fliptrak-node,#deals Jabra TALK BT HDST Wireless Bluetooth Headset With Mic is selling cheaper at INR 1099 today https://t.co/oa1iXPbPoj #flipkart,pricetrak
26-05-2017,0,,0,fliptrak-node,#deals StarQ MMA 200 Arc Inverter Welding Machine is selling cheaper by 6% at INR 5274 today https://t.co/mRu2raTXVT #flipkart,pricetrak
26-05-2017,0,Matter Doesn't Matter,0,bitcoinagile,How to Buy Bitcoins in India Amazon Flipkart Accept Bitcoins Payments #Amazon #Flipkart https://t.co/AVedEfUnf1 https://t.co/Ir4Aytf02P,bitcoinagile
26-05-2017,0,India,0,Google,How to Buy Bitcoins in India #Amazon #Flipkart https://t.co/cJbT1Ol76E #latestnews #news #sites,Flipshope
26-05-2017,0,,0,fliptrak-node,#deals #Sparx Men Camel Sandals is selling cheaper at INR 851 today https://t.co/qip36rSavJ #flipkart,pricetrak
26-05-2017,0,,0,fliptrak-node,#deals Romoss PB10 PB 10 Power bank 10000 mAh Power Bank is selling cheaper at INR 939 today https://t.co/l7DIn06pbr #flipkart,pricetrak
26-05-2017,0,,0,fliptrak-node,#deals Batman: The Long Halloween is selling cheaper at INR 1251 today https://t.co/rxBoCa4fAz #flipkart,pricetrak
26-05-2017,0,India,1,Hootsuite,"Mickey Mouse bedsheet : https://t.co/AjKuqTmpDD

#Flipkart https://t.co/29buP3Uinp",SunehriPicks
26-05-2017,0,"Indira Puram, Ghaziabad",0,Twitter for Android,@nitullanjewar @flipkartsupport @binnybansal @_sachinbansal @Flipkart As expected #Flipkart I wonder if they would… https://t.co/sTUubkzdq3,imManojPawar
26-05-2017,0,,0,fliptrak-node,"#deals #Apple iPhone 7 Plus (Black, 32 GB) is selling cheaper at INR 57900 today https://t.co/tmt5DfxJfv #flipkart",pricetrak
26-05-2017,0,"Indira Puram, Ghaziabad",0,Twitter for Android,@nitullanjewar @flipkartsupport @binnybansal @_sachinbansal Reality of #Flipkart take customer's order take there m… https://t.co/W9fISsgqol,imManojPawar
26-05-2017,0,"Indira Puram, Ghaziabad",0,Twitter for Android,@nitullanjewar @flipkartsupport @binnybansal @_sachinbansal #Flipkart will call you and give you stupid excuses and… https://t.co/godM2E3EUn,imManojPawar
26-05-2017,0,"Rajkot, India",0,Twitter Web Client,"#samsung #galaxy #offer #discount #Flipkart 

https://t.co/PFusfkfiQ3",loootzcom
26-05-2017,0,India,0,Buffer,"Minimum 70% OFF on #LeviseLondon #Handbags
https://t.co/vq3Xsifdrj

#Flipkart #Deals #Offers #OnlineDeals",SmartGizmoDeals
26-05-2017,0,India (Gurgaon),1,Twitter for Android,RT @HRkatha: Flipkart CEO Kalyan Krishnamurthy adds HR to his plate #Flipkart #KalyanKrishnaMurthy #HRNews https://t.co/bxn1gD4kgN,PankajBansalPB
26-05-2017,0,,0,Twitter Lite,@flipkartsupport This is being said to me since last 4 days!!#Flipkart #FlipkartBig10Sale @_sachinbansal @_Kalyan_K @surojit,IamHardiD
26-05-2017,2,బెంగళూరు ,0,Oneindia Telugu,ఈ ట్యాబ్లెట్ ధర రూ. 3999 మాత్రమే  https://t.co/vRbcvGWZ8T #Flipkart,thatsTelugu
26-05-2017,0,,0,Gizbot Telugu,ఈ ట్యాబ్లెట్ ధర రూ. 3999 మాత్రమే  https://t.co/XBXGj45cAU #Flipkart,GizbotTe
26-05-2017,0,,1,Twitter Web Client,"RT @dealanything: #flipkartdeals People on Dresses, Skirts... Click https://t.co/kxLqzlwF6k to buy #flipkart #FlipkartBig10Sale #MothersDay…",quoree
26-05-2017,0,,0,fliptrak-node,#deals #Timex T49859 Intelligent Quartz Analog Watch  - For Men is selling cheaper at INR 7851 today https://t.co/8tSP6zSHSk #flipkart,pricetrak
26-05-2017,0,,0,Twitter Web Client,"""#Flipkart's -New Digital technology, Well Paid During The SALE #"" https://t.co/bZsxJbsPwF by @Shivang78 on @LinkedIn",Shivang78
26-05-2017,0,"Sion, Mumbai",1,Twitter Web Client,"RT @specs_appeals: Essentials to carry around this summer- check. #ELLEeyewear #Flipkart
https://t.co/WQ785xPru8 https://t.co/hkDMNDJ2jF",AshayPearl
26-05-2017,1,"Mumbai, India",1,Twitter Web Client,"Essentials to carry around this summer- check. #ELLEeyewear #Flipkart
https://t.co/WQ785xPru8 https://t.co/hkDMNDJ2jF",specs_appeals
26-05-2017,0,"Hyderabad, India",0,Deal 70,Best #deal from #Flipkart MRP: Rs 999.0 Discount: 81.0% Off Buy Price: Rs 180.0 #buy #online #Hyderabad #India https://t.co/1V2q0tibMc,dealseventy
26-05-2017,0,,0,fliptrak-node,#deals #Transcend DDR2 1 GB PC DRAM (JM667QLU-1G) is selling cheaper by 2% at INR 595 today https://t.co/wkMTsMhNR9 #flipkart,pricetrak
26-05-2017,0,"Maharashtra, India",0,Twitter Web Client,"#3rb Detangling Styling Hair Brush
Buy Now:https://t.co/kYe1X8YV7D
#HairBrush #haircut #hair #stylist #Amazon… https://t.co/IIChe0RxfD",3rbstyle
26-05-2017,2,,0,Twitter Web Client,I wish @motorola sell their products exclusively on @amazonIN instead @Flipkart #amazonin is always best. #flipkart is #flopkart. :(,nitullanjewar
26-05-2017,0,,0,Facebook,72% Off on Bollywood Designer Self Design #Kurta &amp; #Salwar (Stitched) at Rs.982 on #Flipkart https://t.co/5ZvASxq1SQ,bhardwajamber85
26-05-2017,0,"आणंद, भारत",2,Twitter for Android,RT @Dadasaheb_G: Pathetic service experience with #Flipkart bought Apple iPhone 6s and supplier delivered faulty piece Flipkart asking me t…,avinashjha25
26-05-2017,0,"आणंद, भारत",0,Twitter for Android,@Dadasaheb_G @AppleSupport #flipkart #cheater,avinashjha25
26-05-2017,1,India,0,Twitter Web Client,"Braun Silk-Epil Bikini Styler 1100 at Rs.999 Only – @Flipkart 

#FlipkartOffers #FlipkartCoupons #Flipkart… https://t.co/9iOcpqrsvy",paisebachaoPBI
26-05-2017,0,,0,fliptrak-node,#deals #Skullcandy Jib S2DUHZ-335 Stereo Headphone Wired Headphones is selling cheaper at INR 589 today https://t.co/d73VsiC28U #flipkart,pricetrak
26-05-2017,0,India,0,Buffer,"50% to 70% OFF on #Easies Men's #Clothing
https://t.co/1mX4F9oKLp

#Flipkart #Deals #Offers #OnlineDeals",SmartGizmoDeals
26-05-2017,0,,0,Whatteydeal,Flat 76% Off Louise Belgium Women Casual Green Clutch #Flipkart #Wallets #Clutch #Leather #Fashion #Deals #Style https://t.co/YT4GXVCfrE,WhateyDeal
26-05-2017,0,,1,Facebook,Flipkart CEO Kalyan Krishnamurthy adds HR to his plate #Flipkart #KalyanKrishnaMurthy #HRNews https://t.co/bxn1gD4kgN,HRkatha
26-05-2017,0,,0,Twitter for Android,Cheating from flipkart... Daily saying we will solve your problem in 24 hours but no  solution #Flipkart,Isme13Navnish
26-05-2017,0,,7,Twitter Web Client,RT @shopperscafein: https://t.co/alagI5nZui - #Flipkart offers Heavy Discount on Premium Cell Phones (Upto 12000/- off). #CellPhone #Discou…,aleskeyna6cq
26-05-2017,0,,0,Hootsuite,"Discount for you 
23% OFF @ Flipkart 
【Gritstones】Solid Men's Round Neck  T-Shirt
https://t.co/m11HsRk6c1… https://t.co/h4oxca21bx",OyeahDeal_India
26-05-2017,0,,0,Twitter Web Client,"@flipkartsupport I m also facing problem with #flipkart.Before placing order,can delivery to given pincode. Now the… https://t.co/qTHUc50H5p",nitullanjewar
26-05-2017,0,,0,fliptrak-node,#deals Tommy Hilfiger Backpack is selling cheaper at INR 1484 today https://t.co/UhybzajH51 #flipkart,pricetrak
26-05-2017,0,,0,fliptrak-node,#deals NIRLON VACCUM FLASK 500 ml Flask is selling cheaper at INR 175 today https://t.co/xRR04ywRSv #flipkart,pricetrak
26-05-2017,0,,0,fliptrak-node,#deals #Philips BT64W/94 Portable Bluetooth Mobile/Tablet Speaker is selling cheaper at INR 1249 today https://t.co/Gcit7a5LYr #flipkart,pricetrak
26-05-2017,0,,0,fliptrak-node,#deals Just Cause 3 (Gold Edition) is selling cheaper at INR 1935 today https://t.co/LkuY5Lwd6W #flipkart,pricetrak
26-05-2017,0,,0,fliptrak-node,#deals WD My Passport 2 TB Wired External Hard Disk Drive is selling cheaper at INR 6599 today https://t.co/fyfIsIls65 #flipkart,pricetrak
26-05-2017,0,,0,fliptrak-node,#deals Fundamentals Of Neural Networks 01 Edition 1 Edition is selling cheaper at INR 500 today https://t.co/ib4dvKHl8T #flipkart,pricetrak
26-05-2017,0,,0,fliptrak-node,#deals Flipkart SmartBuy 5W Powerful Bass Bluetooth Speaker is selling cheaper at INR 1299 today https://t.co/jkZ73SyrYI #flipkart,pricetrak
26-05-2017,0,,0,fliptrak-node,#deals #Nova NHT 1048 BL Rechargeable Trimmer For Men is selling cheaper by 3% at INR 379 today https://t.co/99y1UKuFT4 #flipkart,pricetrak
26-05-2017,0,"Mumbai, India",0,Twitter Web Client,".@Snapdeal #employees furious #ESOPs may be pointless
#softbank #snapdealsale #flipkart

Find out why at… https://t.co/kDpHMO5egX",QuezX_Bytes
26-05-2017,0,India,0,Buffer,"Up to 40% OFF on #RedChief Leather Collection #Footwear
https://t.co/E47upV3xuq

#Flipkart #Deals #Offers #OnlineDeals",SmartGizmoDeals
26-05-2017,0,,0,fliptrak-node,#deals #LG 1 Ton Inverter (3 Star) Split AC White -Flower is selling cheaper at INR 31885 today https://t.co/1Rm1z0OqBn #flipkart,pricetrak
26-05-2017,1,,1,fliptrak-node,#deals #Canon SX60 HS Advanced Point &amp; Shoot Camera is selling cheaper by 1% at INR 27800 today https://t.co/5bKkZXP85Y #flipkart,pricetrak
26-05-2017,0,"chennai,india",0,Twitter for iPhone,@Flipkart s the only ecommerce selling 32 gigs ph cheaper than 16gigs #needbettertesters #flipkart #hireme 😜 https://t.co/BSjJrdiGXj,ApacheAravind
26-05-2017,0,,0,fliptrak-node,#deals #Belkin 8 Socket Surge Protector (F9E800zb) is selling cheaper at INR 1299 today https://t.co/T6afW0ugDt #flipkart,pricetrak
26-05-2017,0,,0,fliptrak-node,#deals Ricoh SP 101S Single Color Toner is selling cheaper by 10% at INR 500 today https://t.co/0a7UpYRqfE #flipkart,pricetrak
26-05-2017,0,,0,fliptrak-node,#deals #Milton Thermosteel 1000 ml Flask is selling cheaper at INR 840 today https://t.co/FLSNfYBmnx #flipkart,pricetrak
26-05-2017,0,"Mumbai, India",0,Twitter Web Client,@flipkartsupport @flipkart I am cancelling my order on 7 pm. #fraustrated #disappointed with #Flipkart. Learn e-com… https://t.co/QRbeBk6ij3,arpit_ux
26-05-2017,0,,0,fliptrak-node,"#deals #Apple iPhone 7 (Black, 128 GB) is selling cheaper at INR 54500 today https://t.co/x7tOUJJ8uc #flipkart",pricetrak
26-05-2017,0,,0,LinkedIn,Flipkart CEO Kalyan Krishnamurthy adds HR to his plate #Flipkart #KalyanKrishnaMurthy #HRNews https://t.co/7CBAxSaFrN,HRkatha
26-05-2017,0,"Lagos, Nigeria",0,Tweet Old Post,Archive: #Delhi Police connects #flipkart Over Mobile Phone #Theft https://t.co/ha7YQb0uX5,mashableng
26-05-2017,0,,0,fliptrak-node,#deals #Levi's JEFFREY DENIM Sneakers is selling cheaper by 1% at INR 1949 today https://t.co/lNBBDK4vnZ #flipkart,pricetrak
26-05-2017,0,,0,fliptrak-node,"#deals #Prestige GT 03 SS Glass, Stainless Steel Manual Gas Stove is selling cheaper at INR 5726 today https://t.co/pieOCAIwKV #flipkart",pricetrak
26-05-2017,0,,1,Twitter for Android,RT @OffersXpIndia: #Flipkart #Sale Upto 86% off on Sunglasses https://t.co/OFe3XSg0kV,anuudelhi
26-05-2017,0,India,0,Twitter Web Client,"Upto 66% off on SuperDry T-Shirts for men
https://t.co/QhWQ7M4H86
#Flipkart https://t.co/30wOzzJ1TQ",Deal_Bee
26-05-2017,0,,0,Facebook,Minimum 50% Off on #Lotto Running #shoes at #Flipkart https://t.co/29mhhNwJdQ,bhardwajamber85
26-05-2017,0,,0,dlvr.it,📣💰TricknShop💰📢  How to Signup or Create Account on… https://t.co/Imf0PESWSR #Flipkart #Tutorials… https://t.co/FZP0nVf20x,TricknShop
26-05-2017,0,India,0,Hootsuite,"Chhota Bheem bedsheet : https://t.co/vs8JJ0Gj6m 

#Flipkart https://t.co/kK60VLmMDz",SunehriPicks
26-05-2017,0,,0,fliptrak-node,#deals Crompton Greaves 10 L Storage Water Geyser is selling cheaper at INR 5495 today https://t.co/Wf4K6kcIeZ #flipkart,pricetrak
26-05-2017,0,,0,fliptrak-node,#deals #Puma Hip Hop 4 Ind. Sneakers (Blue) is selling cheaper by 10% at INR 1119 today https://t.co/sQBIT4OFUz #flipkart,pricetrak
26-05-2017,0,India,0,Buffer,"#WD Extrenal #HardDisks from Rs.3999
https://t.co/8xT3Z914Gt

#Flipkart #Deals #Offers #OnlineDeals",SmartGizmoDeals
26-05-2017,0,"Rajkot, Gujarat - India",0,Twitter Web Client,"@flipkartsupport @Flipkart Where you guys gone?
You also don't know the time when you can solve this issue ?
Give m… https://t.co/7zRYKOEfgJ",vivekbagdai
26-05-2017,0,,0,Facebook,Get Up to 40% Off on #RedChief Footwear Collection at #Flipkart https://t.co/3Qke07rknZ,bhardwajamber85
26-05-2017,0,,0,fliptrak-node,"#deals #Timex T2P236 Weekender Analog Watch  - For Men, Women is selling cheaper at INR 1295 today https://t.co/EOlIj4l92W #flipkart",pricetrak
26-05-2017,0,Worldwide,0,Tweetbot for iΟS,@flipkartsupport #flipkart https://t.co/BgQCqZB142,GVMTech
26-05-2017,0,,0,fliptrak-node,#deals Morphy Richards Champ Essentials 500 W Mixer Grinder is selling cheaper by 8% at INR 2290 today https://t.co/Wnad4D9DQI #flipkart,pricetrak
26-05-2017,0,"New Delhi, India",0,Facebook,"#Flipkart  #GoCashLess!!!! #ShoppinginIndia!!
Flat Rs.2000 off on #Apple #Watch Series 1&amp;2 From only Rs. 21900... https://t.co/FhjZ6IdcXX",CouponFrame
26-05-2017,0,"New Delhi, India",0,Twitter Web Client,"#Flipkart  #GoCashLess!!!! #ShoppinginIndia!!
Flat Rs.2000 off on #Apple #Watch Series 1&amp;2 From only Rs. 21900… https://t.co/FztOfgQnMI",CouponFrame
26-05-2017,0,"Houston, TX",1,Ult Fantasy Sports,"RT @SmartGizmoDeals: 56% OFF
#Motorola Pulse 2 Wired #Headset With Mic at just Rs.649
https://t.co/nFcz7XCSuo

#Flipkart #Deals #Offers #On…",U_FantasySports
26-05-2017,0,,0,Hootsuite,"Choose from a range of #Smartphones with 4 GB RAM #Flipkart #PMOffers
https://t.co/YfKe4YIjX0",paymetry
26-05-2017,0,"New Delhi, India",0,Twitter Web Client,"Received defected #GooglePixel mobile from #flipkart  
No updates from Flipkart team.. Pls help @_sachinbansal @binnybansal",harry1987singh
26-05-2017,0,India,0,dlvr.it,IIT Graduate Sells Himself On Flipkart Website To Get A Job https://t.co/cQfVomzNC9 #General #Flipkart #Hyderabad… https://t.co/HIVAlHV7xl,teluguvada
26-05-2017,0,India,0,Buffer,"#Google #Chromecast2 Media Streaming Device now at Rs.2999
https://t.co/Iq8V2tSJSA

#Flipkart #Deals #Offers… https://t.co/pkkRkckIic",SmartGizmoDeals
26-05-2017,1,బెంగళూరు ,0,Oneindia Telugu,"ఐఫోన్ వర్సెస్ గూగుల్ ఫిక్సల్, విన్నర్ ఏదీ..?  https://t.co/rfHfUkX2cF #Flipkart",thatsTelugu
26-05-2017,0,,0,Gizbot Telugu,"ఐఫోన్ వర్సెస్ గూగుల్ ఫిక్సల్, విన్నర్ ఏదీ..?  https://t.co/mnVyUqRc0x #Flipkart",GizbotTe
26-05-2017,0,,0,fliptrak-node,"#deals Moto G4 Plus (White, 32 GB) is selling cheaper at INR 13845 today https://t.co/8QNcJ20Yr5 #flipkart",pricetrak
26-05-2017,0,,0,fliptrak-node,"#deals #Rodid Men's Solid Casual Black, Grey Shirt is selling cheaper by 4% at INR 555 today https://t.co/0uSN6oty87 #flipkart",pricetrak
26-05-2017,0,,0,fliptrak-node,#deals OnlinePurchas Solid Wood Coffee Table is selling cheaper at INR 495 today https://t.co/kIl0Q4aCVC #flipkart,pricetrak
26-05-2017,0,,0,fliptrak-node,#deals #FIFA 17 is selling cheaper at INR 3099 today https://t.co/3ou0DEWHMb #flipkart,pricetrak
26-05-2017,0,,0,fliptrak-node,#deals Romoss PH50-488-01/PH50-483-01 Solo5 10000 mAh Power Bank is selling cheaper at INR 699 today https://t.co/eNkcdImGnQ #flipkart,pricetrak
26-05-2017,0,,0,fliptrak-node,#deals Turban Toys Intex 6 feet swimming pool for kids is selling cheaper by 1% at INR 879 today https://t.co/k8dYSrAFdI #flipkart,pricetrak
26-05-2017,0,,0,fliptrak-node,"#deals #Apple iPhone 7 (Gold, 128 GB) is selling cheaper at INR 54552 today https://t.co/FRjnoKYRfh #flipkart",pricetrak
26-05-2017,0,,0,fliptrak-node,#deals DOEBELIN'S MEASUREMENT SYS 6E 6th  Edition is selling cheaper at INR 559 today https://t.co/YJlpbdiMCm #flipkart,pricetrak
26-05-2017,0,,0,fliptrak-node,#deals #Logitech K480 Bluetooth Tablet Keyboard is selling cheaper at INR 1799 today https://t.co/zlWLl2u7su #flipkart,pricetrak
26-05-2017,1,India,1,Buffer,"56% OFF
#Motorola Pulse 2 Wired #Headset With Mic at just Rs.649
https://t.co/nFcz7XCSuo

#Flipkart #Deals #Offers… https://t.co/3IC3MphB45",SmartGizmoDeals
26-05-2017,0,,0,fliptrak-node,#deals Hikvision 8 Channel Home Security Camera is selling cheaper at INR 25146 today https://t.co/uVA2ysivKx #flipkart,pricetrak
26-05-2017,0,India,1,Twitter for Android,"RT @ECSAI_Org: #Flipkart, #Amazon compete to win Government e-Marketplace for crown glory https://t.co/QJANradEBe #eSellerNews via @economi…",Mayankgoyal1988
26-05-2017,1,Mumbai,0,Twitter Web Client,Samsung is offering more storage on J7 and J5 Prime Now! https://t.co/iKzS1x81xL #samsung #flipkart https://t.co/dlhxyvDGwQ,kanuj5678
26-05-2017,0,"Panchgani, Pune",0,Twitter Web Client,@Flipkart @flipkartsupport No phone number of the delivery guy and just recieved an sms Unable to deliver..… https://t.co/Bnuv0lbiS9,swapnil_rk
26-05-2017,0,,0,Whatteydeal,Flat 59% Off Mayra Casual 3/4th Sleeve Printed Women’s Multicolor Top #Flipkart #Clothing #Tops #Fashion #Style https://t.co/1iyPZytMFI,WhateyDeal
26-05-2017,1,Pune,0,Twitter for Android,#flipkart #Redmi#Note4 selling is more like tatkal ticket. Bhai jab product out of stock h Krna h within 1 minute to sale kahe k.😎,vinci141
26-05-2017,0,India,0,Hootsuite,"https://t.co/VOGlUcA2wA

#Flipkart https://t.co/BMR82dfzMw",SunehriPicks
26-05-2017,0,,0,fliptrak-node,#deals Grand Theft Auto IV is selling cheaper by 2% at INR 1129 today https://t.co/fZoBQtE8fw #flipkart,pricetrak
26-05-2017,0,"Hyderabad, India",0,Deal 70,Best #deal from #Flipkart MRP: Rs 2699.0 Discount: 74.0% Off Buy Price: Rs 677.0 #buy #online #Hyderabad #India https://t.co/Y3Um7CbpYW,dealseventy
